user_id,age,sex,last_month_salary,number_dependents
16354,68,M,4800,0
16355,56,M,4700,0
16356,37,F,4069,0
16357,64,M,2925,0
16358,48,F,2300,1
16359,55,F,2500,0
16360,38,M,3623,0
16361,44,F,9583,3
16362,44,M,4900,1
16363,66,M,12500,1
16364,32,F,5500,2
16365,51,M,9978,0
16366,54,F,,
16367,60,M,20444,1
16368,65,M,,0
16369,42,M,2400,0
16370,45,F,2478,1
16371,43,M,10542,0
16372,72,M,,0
16373,58,F,3700,0
16374,41,M,3250,2
16375,90,M,,
16376,49,F,10000,0
16377,37,M,7666,2
16378,55,F,13000,2
16379,44,F,15242,1
16380,25,M,4501,0
16381,46,F,8500,3
16382,71,M,917,0
16383,23,M,,0
16384,51,F,,0
16385,37,M,,0
16386,49,F,8250,4
16387,39,M,2742,2
16388,32,M,6722,1
16389,53,M,13000,0
16390,53,F,12200,2
16391,53,M,22333,1
16392,32,M,,0
16393,73,F,,0
16394,48,M,5630,2
16395,62,M,8900,3
16396,57,F,6580,3
16397,39,M,5868,2
16398,27,F,6250,2
16399,42,F,6675,2
16400,47,M,5166,0
16401,61,F,16916,2
16402,38,M,2752,2
16403,52,M,5233,1
16404,62,F,7000,0
16405,52,M,11250,0
16406,80,F,5686,1
16407,32,M,2200,0
16408,69,M,8745,1
16409,68,M,5750,0
16410,32,F,1500,0
16411,72,M,,0
16412,58,M,8200,0
16413,37,F,10000,2
16414,52,M,5436,1
16415,49,M,11450,1
16416,57,F,4166,0
16417,43,M,9766,2
16418,41,F,2919,3
16419,56,F,5500,1
16420,57,M,,0
16421,41,F,11000,3
16422,48,M,3600,2
16423,49,M,6600,0
16424,48,F,6955,2
16425,64,M,,0
16426,75,F,3895,0
16427,60,M,10500,0
16428,52,M,6250,0
16429,66,M,1053,0
16430,69,F,4600,1
16431,68,M,5833,0
16432,50,M,8333,2
16433,62,F,,0
16434,52,M,,0
16435,43,M,9228,1
16436,44,F,4331,0
16437,53,M,10917,3
16438,32,F,2416,0
16439,69,F,4416,0
16440,58,M,,2
16441,29,F,5000,1
16442,54,M,6902,2
16443,51,M,15800,3
16444,61,F,2404,2
16445,48,M,15000,0
16446,45,F,12166,2
16447,34,M,5678,0
16448,43,M,10366,4
16449,50,M,,0
16450,50,F,12668,0
16451,25,M,2916,1
16452,64,M,10000,0
16453,61,F,9458,1
16454,49,M,4050,0
16455,62,M,,2
16456,61,F,8346,2
16457,52,M,6600,1
16458,52,F,12560,1
16459,57,F,,0
16460,41,M,6000,1
16461,36,F,,1
16462,52,M,8416,0
16463,39,M,3750,1
16464,69,F,4725,0
16465,41,M,4300,1
16466,28,F,4416,0
16467,34,M,1400,0
16468,45,M,3527,0
16469,44,M,8333,1
16470,47,F,11000,3
16471,54,M,6468,1
16472,43,M,9200,1
16473,41,F,9298,1
16474,31,M,,0
16475,67,M,,0
16476,59,F,,0
16477,80,M,6000,0
16478,32,F,7666,1
16479,42,F,6711,2
16480,55,M,9300,1
16481,63,F,5783,0
16482,49,M,5141,0
16483,51,M,7911,4
16484,57,F,2833,0
16485,72,M,,0
16486,33,F,5440,2
16487,34,M,11600,0
16488,42,M,2120,0
16489,55,M,,3
16490,65,F,8500,0
16491,36,M,3000,2
16492,57,M,6826,0
16493,28,F,2600,0
16494,23,M,2600,0
16495,65,M,5666,0
16496,30,F,4500,0
16497,48,M,4042,2
16498,39,F,9200,3
16499,43,F,,2
16500,50,M,13125,2
16501,63,F,3500,0
16502,48,M,8000,2
16503,30,M,3200,0
16504,81,F,,0
16505,67,M,,0
16506,60,F,9750,1
16507,39,M,1666,0
16508,42,M,8900,3
16509,45,M,,0
16510,37,F,0,0
16511,31,M,7611,3
16512,64,M,4600,0
16513,63,F,4200,0
16514,34,M,6373,0
16515,59,M,7666,0
16516,67,F,,1
16517,64,M,,1
16518,49,F,6666,1
16519,35,F,10065,0
16520,57,M,,
16521,77,F,11248,0
16522,36,M,4200,2
16523,35,M,8668,0
16524,44,F,,1
16525,28,M,2650,0
16526,50,F,5500,1
16527,75,M,3070,2
16528,72,M,4380,0
16529,35,M,1250,0
16530,44,F,2800,0
16531,40,M,10833,0
16532,40,M,5200,0
16533,53,F,3182,0
16534,59,M,6350,2
16535,60,M,7689,0
16536,54,F,13775,2
16537,73,M,1130,0
16538,28,F,2300,0
16539,68,F,3000,1
16540,60,M,7500,1
16541,71,F,5000,0
16542,50,M,,0
16543,47,M,14333,2
16544,61,F,20999,1
16545,53,M,3300,2
16546,25,F,2500,0
16547,37,M,6662,1
16548,33,M,8400,0
16549,42,M,7750,2
16550,80,F,4000,1
16551,49,M,4000,7
16552,53,M,14500,1
16553,67,F,,0
16554,72,M,,0
16555,91,M,8100,0
16556,58,F,,0
16557,41,M,4624,0
16558,34,F,5000,0
16559,45,F,,2
16560,63,M,9400,2
16561,72,F,3083,0
16562,25,M,764,0
16563,31,M,4500,0
16564,51,F,11833,2
16565,42,M,5833,3
16566,42,F,8250,1
16567,62,M,4400,0
16568,53,M,14500,0
16569,30,M,1700,1
16570,72,F,3856,0
16571,23,M,2100,0
16572,62,M,,0
16573,39,F,12200,2
16574,21,M,1300,0
16575,53,M,5839,0
16576,36,F,10416,0
16577,65,M,10200,0
16578,56,F,,1
16579,57,F,8644,0
16580,63,M,5351,1
16581,62,F,20000,1
16582,67,M,4693,0
16583,45,M,6000,2
16584,32,F,,0
16585,30,M,6136,0
16586,53,F,11000,0
16587,34,M,1000,0
16588,26,M,0,0
16589,59,M,,0
16590,59,F,15000,0
16591,54,M,7000,2
16592,35,M,,0
16593,47,F,,0
16594,29,M,2000,0
16595,61,M,16000,0
16596,68,F,2633,0
16597,56,M,3730,0
16598,40,F,5960,3
16599,29,F,,0
16600,62,M,18166,0
16601,73,F,,0
16602,89,M,,0
16603,36,M,5503,4
16604,72,F,3250,1
16605,48,M,3600,0
16606,46,F,,1
16607,69,M,1400,1
16608,62,M,7500,0
16609,48,M,7700,5
16610,55,F,,0
16611,45,M,,0
16612,81,M,571,0
16613,68,F,4916,1
16614,23,M,1906,1
16615,50,M,9000,2
16616,26,F,2800,1
16617,35,M,8500,2
16618,27,F,2460,0
16619,46,F,13575,0
16620,50,M,4745,2
16621,28,F,,
16622,27,M,4300,0
16623,59,M,5489,0
16624,49,F,8720,1
16625,34,M,11666,3
16626,33,F,,
16627,53,M,14500,5
16628,50,M,6666,2
16629,56,M,5900,4
16630,51,F,3790,0
16631,63,M,5386,0
16632,50,M,9083,0
16633,55,F,7000,0
16634,34,M,3700,3
16635,63,M,2905,0
16636,63,F,8983,1
16637,64,M,2250,1
16638,56,F,3699,2
16639,84,F,5000,0
16640,44,M,10000,1
16641,57,F,,0
16642,63,M,32000,1
16643,65,M,2225,0
16644,52,F,4833,2
16645,65,M,3893,1
16646,53,F,3900,0
16647,63,M,,0
16648,54,M,,0
16649,79,M,,0
16650,59,F,1600,0
16651,49,M,,3
16652,48,M,7250,1
16653,77,F,,0
16654,63,M,3400,1
16655,65,M,3400,1
16656,52,F,,0
16657,53,M,,0
16658,38,F,5264,0
16659,80,F,,0
16660,39,M,8500,1
16661,56,F,,0
16662,59,M,3947,0
16663,53,M,67000,6
16664,50,F,9281,2
16665,50,M,12546,5
16666,61,F,8750,0
16667,71,M,3400,0
16668,76,M,6500,1
16669,74,M,2950,0
16670,30,F,4369,0
16671,59,M,,0
16672,30,M,1040,0
16673,34,F,7083,2
16674,45,M,7175,2
16675,42,M,6250,0
16676,73,F,3790,1
16677,42,M,6000,0
16678,52,F,,0
16679,57,F,,0
16680,52,M,,0
16681,55,F,8400,0
16682,40,M,4600,1
16683,55,M,6735,1
16684,54,F,8333,2
16685,51,M,5166,0
16686,34,F,3270,0
16687,77,M,2916,0
16688,58,M,3750,0
16689,38,M,10250,1
16690,43,F,5273,3
16691,52,M,12833,2
16692,55,M,7335,0
16693,66,F,3400,0
16694,58,M,4970,2
16695,60,M,5800,2
16696,62,F,4530,0
16697,54,M,3750,0
16698,48,F,3175,2
16699,60,F,,1
16700,63,M,5333,0
16701,48,F,7400,0
16702,57,M,8395,0
16703,62,M,,0
16704,66,F,6200,1
16705,65,M,5500,3
16706,52,F,,1
16707,51,M,2500,2
16708,61,M,,0
16709,26,M,1200,0
16710,37,F,3000,1
16711,60,M,7500,1
16712,41,M,10000,0
16713,54,F,,0
16714,29,M,3000,2
16715,71,M,0,0
16716,80,F,10000,0
16717,27,M,5794,0
16718,30,F,3324,0
16719,27,F,800,0
16720,60,M,,3
16721,58,F,4793,0
16722,56,M,,0
16723,31,M,4841,0
16724,70,F,,0
16725,67,M,10950,1
16726,64,F,2877,0
16727,58,M,5000,1
16728,60,M,8125,2
16729,49,M,,
16730,61,F,,1
16731,53,M,6450,4
16732,38,M,8200,1
16733,50,F,3000,3
16734,73,M,2080,0
16735,38,M,6666,0
16736,61,F,12200,3
16737,41,M,,0
16738,68,F,,0
16739,50,F,8100,1
16740,77,M,7500,0
16741,46,F,9000,4
16742,49,M,11489,4
16743,79,M,,0
16744,79,F,,0
16745,62,M,3100,1
16746,41,F,6000,4
16747,29,M,2100,0
16748,46,M,8705,3
16749,62,M,1306,0
16750,79,F,9516,0
16751,52,M,12766,3
16752,40,M,,2
16753,61,F,,0
16754,61,M,3375,0
16755,49,M,8333,2
16756,53,F,3047,0
16757,75,M,,0
16758,81,F,6500,0
16759,68,F,,0
16760,37,M,,0
16761,75,F,13642,0
16762,87,M,7491,0
16763,64,M,2704,0
16764,44,F,,0
16765,43,M,,2
16766,41,F,,0
16767,29,M,1232,1
16768,36,M,,0
16769,66,M,1,0
16770,78,F,2916,0
16771,39,M,10000,1
16772,49,M,,0
16773,71,F,1900,0
16774,31,M,,0
16775,85,M,,0
16776,66,F,8000,0
16777,44,M,18086,3
16778,61,F,,0
16779,26,F,,0
16780,29,M,3250,2
16781,54,F,8135,2
16782,80,M,,0
16783,68,M,7016,1
16784,67,F,13300,1
16785,38,M,8800,0
16786,59,F,,0
16787,60,M,,0
16788,51,M,8900,0
16789,28,M,6000,0
16790,36,F,2000,0
16791,39,M,13000,3
16792,77,M,4363,0
16793,67,F,,0
16794,57,M,,0
16795,53,M,5000,1
16796,41,F,,2
16797,50,M,,1
16798,72,F,4200,0
16799,50,F,8065,0
16800,37,M,4648,1
16801,47,F,4766,0
16802,61,M,6236,0
16803,54,M,4000,0
16804,66,F,4166,0
16805,62,M,,0
16806,45,F,2666,2
16807,53,M,14000,3
16808,50,M,2500,4
16809,44,M,7115,0
16810,64,F,2766,0
16811,63,M,6427,0
16812,54,M,11400,0
16813,48,F,2580,2
16814,54,M,5850,0
16815,50,M,8000,3
16816,43,F,5990,2
16817,37,M,1114,1
16818,51,F,6000,2
16819,32,F,1666,2
16820,81,M,1400,0
16821,49,F,7103,0
16822,62,M,,0
16823,47,M,5673,0
16824,56,F,3600,1
16825,51,M,3100,0
16826,29,F,,0
16827,30,M,16911,0
16828,55,M,5700,0
16829,41,M,9258,3
16830,67,F,8833,0
16831,61,M,0,0
16832,52,M,9166,0
16833,38,F,1189,1
16834,37,M,3816,1
16835,58,M,12500,2
16836,53,F,8540,3
16837,49,M,8300,2
16838,48,F,11583,3
16839,68,F,10833,0
16840,52,M,7250,1
16841,61,F,5100,1
16842,70,M,3633,0
16843,46,M,,0
16844,54,F,11065,0
16845,25,M,1500,1
16846,59,F,7466,1
16847,75,M,3200,0
16848,21,M,0,0
16849,47,M,,
16850,43,F,,0
16851,40,M,5333,0
16852,61,M,9100,1
16853,73,F,,
16854,80,M,4799,0
16855,40,M,6400,0
16856,58,F,,0
16857,56,M,6670,0
16858,43,F,9900,0
16859,24,F,1350,0
16860,32,M,7083,2
16861,75,F,2170,0
16862,73,M,6916,0
16863,45,M,8198,0
16864,32,F,400,0
16865,37,M,,0
16866,30,F,2400,3
16867,65,M,5800,0
16868,67,M,5500,1
16869,38,M,7250,2
16870,56,F,9642,1
16871,40,M,0,4
16872,61,M,2200,0
16873,24,F,1,0
16874,60,M,10130,2
16875,52,M,5000,0
16876,72,F,3643,1
16877,57,M,,0
16878,36,F,6300,2
16879,59,F,5952,0
16880,50,M,,0
16881,51,F,,0
16882,36,M,2600,0
16883,68,M,7161,0
16884,47,F,,4
16885,31,M,6333,1
16886,39,F,11000,1
16887,23,M,1500,0
16888,40,M,11833,2
16889,50,M,9000,0
16890,94,F,,0
16891,68,M,3750,0
16892,68,M,40000,0
16893,39,F,3864,2
16894,69,M,,0
16895,73,M,,0
16896,27,F,2833,0
16897,53,M,9057,2
16898,56,F,2750,1
16899,27,F,,0
16900,47,M,3083,0
16901,87,F,2700,0
16902,96,M,,0
16903,68,M,,
16904,29,F,2500,0
16905,57,M,5855,3
16906,48,F,3177,3
16907,34,M,4375,0
16908,66,M,2225,2
16909,50,M,9300,4
16910,51,F,16934,3
16911,43,M,1650,1
16912,51,M,3384,1
16913,32,F,1760,1
16914,61,M,2082,0
16915,61,M,,0
16916,83,F,5200,0
16917,39,M,,0
16918,56,F,,0
16919,58,F,,0
16920,31,M,4167,0
16921,58,F,,0
16922,51,M,5400,1
16923,30,M,4166,2
16924,39,F,4500,0
16925,46,M,7500,0
16926,42,F,14027,0
16927,81,M,5690,0
16928,60,M,8060,0
16929,42,M,5468,0
16930,57,F,4650,0
16931,41,M,7500,3
16932,37,M,9583,3
16933,40,F,,
16934,38,M,1415,2
16935,62,M,,0
16936,30,F,,0
16937,55,M,20583,0
16938,58,F,5316,1
16939,50,F,4430,0
16940,51,M,6090,2
16941,46,F,9083,0
16942,62,M,2700,0
16943,54,M,4966,1
16944,39,F,3700,5
16945,61,M,8987,0
16946,58,F,10800,4
16947,31,M,3200,2
16948,35,M,60000,3
16949,34,M,1,2
16950,62,F,,
16951,40,M,7583,1
16952,68,M,3000,0
16953,46,F,1600,0
16954,72,M,4300,0
16955,28,M,1500,0
16956,46,F,12300,4
16957,26,M,0,0
16958,59,F,9000,2
16959,36,F,5400,3
16960,67,M,,0
16961,37,F,10666,1
16962,44,M,4000,0
16963,68,M,,0
16964,60,F,7000,1
16965,38,M,11000,3
16966,67,F,,0
16967,62,M,8000,0
16968,45,M,1472,0
16969,65,M,11000,0
16970,51,F,18840,2
16971,81,M,,0
16972,49,M,,0
16973,61,F,,0
16974,34,M,11000,2
16975,34,M,4800,0
16976,48,F,1300,1
16977,46,M,,0
16978,60,F,11400,0
16979,40,F,8583,3
16980,60,M,4261,0
16981,60,F,,0
16982,54,M,4166,2
16983,50,M,8300,2
16984,27,F,6900,0
16985,27,M,4566,0
16986,43,F,5200,2
16987,73,M,5286,0
16988,49,M,9000,0
16989,63,M,,0
16990,42,F,,0
16991,50,M,2453,0
16992,51,M,8167,1
16993,81,F,4355,0
16994,46,M,10833,3
16995,66,M,4500,0
16996,60,F,7750,2
16997,58,M,,0
16998,29,F,3666,1
16999,41,F,,0
17000,29,M,3216,0
17001,70,F,2300,1
17002,53,M,3589,3
17003,42,M,10639,3
17004,43,F,3600,0
17005,64,M,3958,1
17006,62,F,83000,0
17007,26,M,4000,0
17008,48,M,4313,0
17009,50,M,7113,1
17010,75,F,2500,0
17011,34,M,1920,2
17012,40,M,2176,2
17013,58,F,5800,1
17014,34,M,,
17015,64,M,0,0
17016,45,F,4500,0
17017,51,M,,0
17018,67,F,12000,0
17019,34,F,4000,0
17020,47,M,8300,1
17021,34,F,10000,0
17022,48,M,,0
17023,49,M,11249,3
17024,71,F,10500,0
17025,59,M,6262,0
17026,66,F,3432,0
17027,76,M,3133,0
17028,44,M,,3
17029,70,M,4330,0
17030,62,F,,0
17031,57,M,6300,0
17032,68,M,,0
17033,53,F,5054,1
17034,61,M,5500,0
17035,45,M,4700,1
17036,48,F,51750,2
17037,35,M,8416,2
17038,33,F,,
17039,72,F,4853,0
17040,68,M,2200,0
17041,87,F,2000,0
17042,37,M,5800,0
17043,62,M,6776,0
17044,51,F,5810,0
17045,44,M,3200,3
17046,56,F,,0
17047,47,M,7641,2
17048,36,M,1800,1
17049,46,M,4235,1
17050,77,F,2500,0
17051,51,M,6825,1
17052,51,M,1500,0
17053,30,F,6200,1
17054,73,M,3829,0
17055,80,M,,0
17056,38,F,3080,1
17057,49,M,9166,3
17058,64,F,3500,1
17059,47,F,6600,5
17060,69,M,3900,0
17061,42,F,7600,2
17062,60,M,19916,2
17063,52,M,5366,0
17064,37,F,3800,2
17065,58,M,7053,2
17066,53,F,2800,0
17067,67,M,13055,1
17068,51,M,8000,0
17069,54,M,2200,0
17070,77,F,,0
17071,86,M,7000,0
17072,71,M,661,0
17073,45,F,1500,0
17074,36,M,6480,0
17075,43,M,3300,0
17076,40,F,10820,4
17077,75,M,1000,0
17078,53,F,,0
17079,62,F,6200,0
17080,28,M,4100,0
17081,69,F,,0
17082,46,M,,1
17083,42,M,4308,1
17084,44,F,5783,0
17085,60,M,7600,0
17086,48,F,,0
17087,69,M,3200,0
17088,53,M,1200,1
17089,41,M,2300,2
17090,36,F,4662,1
17091,66,M,1966,0
17092,68,M,10833,1
17093,44,F,,0
17094,51,M,,0
17095,27,M,3500,2
17096,44,F,5500,2
17097,47,M,5785,2
17098,39,F,5667,0
17099,54,F,5906,1
17100,83,M,26570,0
17101,44,F,11536,2
17102,49,M,,1
17103,57,M,2500,0
17104,40,F,3500,4
17105,58,M,2500,1
17106,44,F,5555,0
17107,81,M,2500,0
17108,48,M,,0
17109,45,M,7741,0
17110,50,F,,0
17111,72,M,,0
17112,73,M,3233,0
17113,37,F,3200,4
17114,58,M,9500,2
17115,79,M,1750,0
17116,55,F,15360,1
17117,40,M,6920,0
17118,74,F,5666,0
17119,29,F,1685,0
17120,56,M,14588,2
17121,55,F,8800,0
17122,50,M,,0
17123,24,M,3166,0
17124,46,F,4600,3
17125,72,M,9219,1
17126,56,F,8158,0
17127,64,M,64000,1
17128,79,M,3500,0
17129,84,M,3500,0
17130,87,F,,0
17131,51,M,9666,1
17132,47,M,,0
17133,61,F,3500,1
17134,43,M,3200,0
17135,62,M,4166,0
17136,45,F,,0
17137,73,M,,0
17138,45,F,5166,1
17139,51,F,9000,2
17140,53,M,12500,2
17141,61,F,5838,2
17142,60,M,6600,1
17143,53,M,5416,2
17144,44,F,5133,3
17145,58,M,,0
17146,31,F,,0
17147,33,M,6500,2
17148,31,M,2500,0
17149,43,M,12000,0
17150,25,F,2184,0
17151,63,M,4170,1
17152,48,M,2600,1
17153,85,F,3500,0
17154,32,M,5833,0
17155,42,M,7000,1
17156,44,F,4400,0
17157,95,M,7000,0
17158,67,F,20833,1
17159,37,F,3773,0
17160,28,M,7000,0
17161,33,F,8583,0
17162,67,M,13321,0
17163,77,M,2032,0
17164,69,F,3234,0
17165,63,M,3042,0
17166,27,F,,0
17167,40,M,6500,0
17168,44,M,,0
17169,65,M,2166,0
17170,37,F,9458,2
17171,44,M,1400,2
17172,31,M,4871,3
17173,46,F,8000,1
17174,41,M,4458,2
17175,65,M,,1
17176,57,F,7800,0
17177,46,M,8594,2
17178,52,F,,2
17179,38,F,7262,2
17180,77,M,3600,0
17181,59,F,9666,0
17182,22,M,2000,0
17183,67,M,3550,0
17184,38,F,,
17185,29,M,1275,0
17186,61,F,17000,2
17187,87,M,1535,0
17188,70,M,2285,0
17189,50,M,6650,1
17190,31,F,4500,0
17191,80,M,,0
17192,83,M,10500,0
17193,36,F,8300,0
17194,52,M,13616,1
17195,49,M,8783,1
17196,57,F,11658,0
17197,52,M,7650,1
17198,55,F,9050,2
17199,70,F,5833,0
17200,65,M,,1
17201,76,F,,
17202,33,M,7200,0
17203,43,M,3400,6
17204,63,F,18000,0
17205,72,M,6000,1
17206,71,F,627,0
17207,88,M,,0
17208,45,M,10935,0
17209,50,M,7010,0
17210,39,F,6813,5
17211,61,M,3600,0
17212,55,M,16000,3
17213,55,F,,0
17214,70,M,,
17215,41,M,,0
17216,50,F,,2
17217,62,M,7821,3
17218,28,F,1000,0
17219,60,F,5833,0
17220,34,M,3200,1
17221,51,F,3500,0
17222,63,M,,0
17223,55,M,5500,0
17224,58,F,13266,0
17225,57,M,2300,0
17226,29,F,,0
17227,27,M,5955,2
17228,82,M,,
17229,39,M,5230,3
17230,69,F,8000,0
17231,86,M,2600,0
17232,67,M,4000,0
17233,41,F,25833,5
17234,48,M,,0
17235,53,M,9710,3
17236,37,F,9891,0
17237,75,M,4800,0
17238,58,F,11594,0
17239,54,F,1840,1
17240,58,M,,
17241,26,F,4200,1
17242,40,M,7109,3
17243,57,M,,0
17244,62,F,,0
17245,61,M,5516,0
17246,58,F,,3
17247,43,M,14583,2
17248,97,M,,0
17249,53,M,6550,2
17250,69,F,,0
17251,87,M,3333,0
17252,46,M,5533,4
17253,63,F,1401,1
17254,33,M,2500,0
17255,48,M,8338,3
17256,81,F,8350,1
17257,36,M,9300,4
17258,21,F,845,0
17259,63,F,13300,0
17260,51,M,12800,1
17261,49,F,,0
17262,43,M,4597,2
17263,36,M,4000,0
17264,73,F,4251,0
17265,65,M,1600,0
17266,61,F,,0
17267,82,M,,0
17268,58,M,4400,2
17269,37,M,6954,4
17270,60,F,4436,0
17271,61,M,8333,0
17272,63,M,13216,0
17273,54,F,17000,0
17274,57,M,7083,0
17275,63,M,8420,0
17276,66,F,13000,0
17277,42,M,6945,1
17278,57,F,,0
17279,32,F,,0
17280,66,M,,0
17281,57,F,4808,0
17282,90,M,7083,0
17283,56,M,8092,0
17284,46,F,3584,2
17285,51,M,2250,3
17286,47,F,,0
17287,58,M,7500,0
17288,42,M,1350,0
17289,39,M,4000,3
17290,42,F,,
17291,35,M,6350,1
17292,35,M,1100,1
17293,80,F,,
17294,68,M,4005,0
17295,60,M,5850,1
17296,53,F,1600,0
17297,52,M,,1
17298,42,F,5000,0
17299,52,F,4036,1
17300,50,M,11916,2
17301,49,F,12000,5
17302,49,M,6416,3
17303,41,M,7917,2
17304,61,F,7102,0
17305,47,M,7166,0
17306,47,F,1800,0
17307,66,M,10500,0
17308,54,M,12000,0
17309,57,M,4950,2
17310,59,F,,2
17311,35,M,3000,0
17312,56,M,48166,2
17313,53,F,8600,1
17314,52,M,4304,2
17315,30,M,200,0
17316,23,F,929,0
17317,48,M,8986,0
17318,53,F,7300,2
17319,38,F,4000,2
17320,62,M,2700,0
17321,64,F,0,0
17322,62,M,,0
17323,51,M,,0
17324,47,F,6900,2
17325,46,M,2500,0
17326,50,F,7500,3
17327,62,M,,0
17328,32,M,6521,0
17329,72,M,4860,0
17330,37,F,1600,0
17331,55,M,3900,0
17332,52,M,5022,0
17333,54,F,,
17334,41,M,7500,4
17335,50,M,,0
17336,37,F,4000,0
17337,77,M,3610,0
17338,63,F,13700,1
17339,68,F,12499,1
17340,57,M,18570,0
17341,41,F,4092,0
17342,64,M,10000,1
17343,78,M,6350,0
17344,63,F,7050,1
17345,40,M,4666,3
17346,78,F,,0
17347,54,M,8306,0
17348,34,M,,0
17349,59,M,,3
17350,41,F,1472,0
17351,65,M,2300,0
17352,49,M,4663,2
17353,46,F,11229,0
17354,26,M,1200,0
17355,49,M,3654,1
17356,66,F,8333,0
17357,62,M,5477,1
17358,52,F,4850,1
17359,52,F,10916,1
17360,38,M,1600,1
17361,58,F,4200,0
17362,35,M,8750,0
17363,43,M,,0
17364,54,F,5500,0
17365,44,M,4083,0
17366,49,F,8416,3
17367,39,M,,
17368,63,M,7283,1
17369,31,M,600,0
17370,37,F,5000,1
17371,59,M,6138,0
17372,43,M,1107,0
17373,59,F,5000,3
17374,44,M,,0
17375,32,M,5000,1
17376,29,F,2766,0
17377,63,M,7166,0
17378,68,F,3800,0
17379,60,F,,2
17380,36,M,7883,1
17381,50,F,12000,0
17382,53,M,2162,2
17383,61,M,19166,1
17384,49,F,6573,0
17385,46,M,,0
17386,49,F,2600,0
17387,67,M,4166,0
17388,51,M,4375,0
17389,73,M,4,0
17390,68,F,5000,0
17391,47,M,,0
17392,41,M,9166,3
17393,48,F,,0
17394,57,M,2300,0
17395,50,M,,0
17396,31,F,3500,0
17397,57,M,3917,1
17398,35,F,,0
17399,39,F,7291,1
17400,67,M,9000,1
17401,28,F,4376,0
17402,49,M,,0
17403,79,M,11700,0
17404,70,F,,0
17405,60,M,4420,0
17406,29,F,3600,2
17407,56,M,15750,1
17408,51,M,5541,1
17409,33,M,6958,0
17410,51,F,,0
17411,49,M,3720,2
17412,39,M,10039,2
17413,37,F,3500,0
17414,25,M,1555,0
17415,43,M,5800,2
17416,56,F,,0
17417,36,M,7333,0
17418,67,F,,0
17419,43,F,4129,3
17420,58,M,4212,0
17421,35,F,5459,3
17422,72,M,,0
17423,32,M,3166,0
17424,46,F,3750,2
17425,56,M,,0
17426,62,F,15750,1
17427,36,M,5500,0
17428,56,M,7435,1
17429,48,M,4738,0
17430,36,F,13950,0
17431,22,M,,0
17432,28,M,2500,0
17433,39,F,8740,0
17434,28,M,1585,0
17435,60,M,7400,0
17436,30,F,2474,2
17437,69,M,6630,0
17438,26,F,1920,2
17439,66,F,2600,0
17440,43,M,8333,0
17441,69,F,6377,1
17442,44,M,4850,0
17443,26,M,4160,0
17444,89,F,,0
17445,61,M,5950,1
17446,30,F,,0
17447,62,M,,0
17448,50,M,25280,0
17449,73,M,,0
17450,50,F,5959,3
17451,50,M,5200,2
17452,53,M,5800,2
17453,43,F,13583,1
17454,31,M,10208,0
17455,26,M,,0
17456,47,F,,2
17457,56,M,10000,0
17458,39,F,2400,2
17459,48,F,,3
17460,62,M,,
17461,60,F,20000,2
17462,28,M,4166,0
17463,73,M,12300,0
17464,50,F,15000,3
17465,48,M,1,4
17466,31,F,2385,2
17467,48,M,5000,0
17468,29,M,3600,2
17469,39,M,5475,3
17470,40,F,10329,2
17471,53,M,,
17472,65,M,14583,0
17473,29,F,1713,0
17474,26,M,3541,0
17475,35,M,4635,0
17476,52,F,37300,4
17477,58,M,,0
17478,48,F,9900,1
17479,40,F,6000,0
17480,43,M,25000,2
17481,38,F,9055,3
17482,35,M,1500,0
17483,31,M,7700,0
17484,61,F,7666,0
17485,47,M,4500,0
17486,74,F,6000,1
17487,40,M,,0
17488,75,M,3830,0
17489,63,M,1973,0
17490,57,F,3200,0
17491,63,M,5000,0
17492,37,M,3610,2
17493,56,F,6250,0
17494,31,M,4000,0
17495,73,M,6500,0
17496,39,F,5000,2
17497,53,M,8000,0
17498,25,F,1700,0
17499,51,F,8500,0
17500,59,M,8500,0
17501,52,F,11713,1
17502,59,M,10916,2
17503,56,M,2934,1
17504,34,F,8545,0
17505,72,M,4731,1
17506,67,F,8916,0
17507,67,M,2195,0
17508,37,M,4167,0
17509,36,M,,0
17510,47,F,8750,3
17511,40,M,5524,1
17512,53,M,6700,1
17513,37,F,4698,0
17514,52,M,,
17515,48,M,1500,0
17516,55,F,,0
17517,55,M,3245,0
17518,40,F,9583,0
17519,80,F,5600,0
17520,26,M,4600,2
17521,42,F,4200,1
17522,55,M,5821,0
17523,29,M,3400,0
17524,66,F,,0
17525,71,M,7300,0
17526,40,F,8000,2
17527,23,M,1500,0
17528,22,M,2150,0
17529,37,M,4600,0
17530,46,F,5341,0
17531,46,M,,0
17532,33,M,9083,1
17533,35,F,2416,0
17534,67,M,,0
17535,57,M,18000,1
17536,77,F,,0
17537,58,M,2566,0
17538,68,F,5600,0
17539,50,F,8000,0
17540,28,M,,
17541,30,F,2300,1
17542,48,M,1900,3
17543,90,M,1200,0
17544,44,F,10000,3
17545,64,M,10834,0
17546,78,F,3000,0
17547,36,M,8200,2
17548,48,M,14344,0
17549,65,M,7375,1
17550,72,F,,0
17551,56,M,18041,1
17552,66,M,600,0
17553,59,F,,0
17554,57,M,,0
17555,38,M,4500,0
17556,44,F,,0
17557,33,M,4853,1
17558,68,F,,
17559,65,F,15000,0
17560,48,M,9000,2
17561,47,F,,0
17562,49,M,11073,3
17563,38,M,,2
17564,55,F,8600,4
