user_id,more_90_days_overdue,using_lines_not_secured_personal_assets,number_times_delayed_payment_loan_30_59_days,debt_ratio,number_times_delayed_payment_loan_60_89_days
19256,0,0.002937217,0,0.131171146,0
19257,0,0.9999999,0,306,0
19258,0,0.089004461,0,761,0
19259,0,0.005819434,1,0.416551724,0
19260,0,0,0,1095,0
19261,0,0.279175258,0,0.257536737,0
19262,0,0.078549385,0,0.412431843,0
19263,0,0.528625334,0,0.147713638,0
19264,0,0.876650321,0,0.025081788,1
19265,3,0.9999999,0,307,0
19266,0,0,0,0.294936405,0
19267,0,0.011684074,0,0.149797571,0
19268,0,0.003427592,0,37,0
19269,0,0.062205824,0,1827,0
19270,0,0.016133886,0,2.153559051,0
19271,0,0.071139871,0,0.211385236,0
19272,0,0.031663463,0,0.383434488,0
19273,0,0.136332652,0,0.058672901,0
19274,2,0.938261645,3,0.420695011,0
19275,0,0.018912632,0,2135,0
19276,0,0.007601912,0,0.050578318,0
19277,0,0.021188494,0,14,0
19278,0,0.658946693,0,0.415011759,0
19279,0,0.149286002,0,0.25554889,0
19280,0,0.37406803,0,0.23729454,0
19281,0,0.452483866,0,0.390013055,0
19282,0,0.105138105,0,4786,0
19283,0,0,0,0,0
19284,0,0.461624206,0,0.458654135,0
19285,0,0.159808651,0,0.337159254,0
19286,0,0.208546602,0,0.096236423,0
19287,0,0,0,0.169207698,0
19288,0,0,0,0.109285127,0
19289,0,0.336611847,0,0.341582302,0
19290,0,0.562101348,0,0.265023407,0
19291,0,0.013972056,0,6,0
19292,0,0.056875255,0,0.251774823,0
19293,0,0.324788272,0,0.192623861,0
19294,0,0.143679332,0,0.208782603,0
19295,0,0.396807783,0,0.65738758,0
19296,0,0.737946575,0,0.617022918,0
19297,0,0.379472182,0,0.441139715,0
19298,0,0.006620727,1,0.207663387,0
19299,0,0.040605643,0,0.173819412,0
19300,0,0.029767065,0,20,0
19301,0,0.045120117,0,0.043037623,0
19302,0,0.294067648,0,0.160427807,0
19303,0,0.364688237,0,0.909032258,0
19304,0,0.810145409,1,0.383291352,0
19305,0,0,0,0,0
19306,0,0.001376021,0,1626,0
19307,0,0.054232894,0,0.013617794,0
19308,0,0.10136233,0,3646,0
19309,0,0.677938967,0,1535,0
19310,0,0,0,0.288086679,0
19311,0,0.032520325,0,0.260836958,0
19312,0,0.013506635,0,0.130716958,0
19313,0,0.018427035,0,1686,0
19314,0,0.01052488,0,0.011497126,0
19315,0,0.017277442,0,0.025815752,0
19316,0,0.9999999,0,0,0
19317,2,0.123268105,1,0.366530914,2
19318,0,0.29464408,0,4132,0
19319,0,0.148276645,1,238.5,0
19320,0,0.958809908,0,0.683172656,0
19321,0,0.335660612,0,0.227803146,0
19322,0,0.013297058,1,3139,0
19323,0,0.923313557,0,0.277674935,1
19324,1,3.875122911,3,0.907618476,2
19325,0,0.617785733,0,1.491377156,0
19326,0,0.081925185,0,0.708598193,0
19327,0,0.977674109,0,0.547726137,0
19328,0,0.043062007,0,0.204540721,0
19329,0,0.340103099,0,0.028270988,0
19330,0,0.000568461,0,0.400767939,0
19331,0,0,0,0,0
19332,0,0.036723573,0,0.735874379,0
19333,0,0.013997201,0,0.032300593,0
19334,0,0.607859804,0,0.217580677,0
19335,0,0.77909288,0,0.98987276,0
19336,0,0.898870252,1,0.508121212,0
19337,0,0,0,0.412793603,0
19338,0,0.12856526,0,0.920308483,0
19339,0,0.01651086,0,0.674325674,0
19340,0,0.021582372,0,0.002380726,0
19341,0,0.048991425,0,0.17427306,0
19342,0,0.021229136,0,0.109103354,0
19343,0,0.574496761,0,0.144974112,0
19344,0,0.227749592,0,0.337518054,0
19345,0,0.003433972,0,0.56872417,0
19346,0,0.101246045,0,0.344625526,0
19347,0,0.010225477,0,0.302664975,0
19348,0,0.049599863,0,0.460838956,0
19349,0,0.043743039,0,1638,0
19350,0,0.9999999,0,0.416775315,0
19351,0,0.882990812,0,0.764446176,0
19352,0,0.051145303,0,0.031133962,0
19353,0,0.542599969,2,0.585950885,1
19354,0,0.172869681,0,0.16079196,0
19355,0,0,0,0.789454545,0
19356,0,0.050769642,0,97,0
19357,0,0.003771321,0,0.231896935,0
19358,1,0.9999999,1,1047,0
19359,0,0.060407024,0,0.334991491,0
19360,0,0.618229806,0,0.101112361,0
19361,0,0.024879005,0,0.072778495,0
19362,0,0.258409292,1,0.646501841,0
19363,0,0.495119177,0,3707,0
19364,0,0.258537073,0,0.232472748,0
19365,0,0.014031819,0,0.24091339,0
19366,0,0.012709513,0,28,0
19367,0,0.144171166,0,0.155565358,0
19368,0,0.630378074,0,3486,0
19369,1,1.301199467,1,0.424127972,0
19370,0,0.966338944,0,0.091004734,0
19371,0,0.025265824,0,0.115098322,0
19372,0,0.002340856,0,0.171950871,0
19373,0,0,0,0.322231474,0
19374,0,0.028317735,0,0.0027894,0
19375,0,0.317841258,0,0.106297901,0
19376,1,0.9999999,0,30,0
19377,0,0.924198251,0,896,0
19378,0,0.764815679,1,0.410558944,0
19379,0,0.9999999,0,0.051918085,0
19380,0,0.095390267,0,0.104758097,0
19381,0,0.415944001,2,0.349738918,0
19382,0,0.046065131,0,1374,0
19383,0,0,0,0.21228319,0
19384,0,0.658209057,0,0.594843643,0
19385,0,0.276303817,1,0.572914973,0
19386,0,0.416481487,0,0.361895757,0
19387,0,0.025626326,0,0.272539573,0
19388,0,0.213345123,0,0.536800785,0
19389,0,0.210084478,0,0.205975135,0
19390,0,0.042998567,0,0.160055996,0
19391,0,0.475680284,0,3753,0
19392,0,0.024640413,0,0.380952381,0
19393,0,0.296751856,0,0.238648552,0
19394,0,0.000801388,0,0.037948103,0
19395,0,0.138739907,0,0.601349831,0
19396,0,0.9999999,1,0.452355268,0
19397,0,0.820388662,0,0.444985819,0
19398,0,0.169358359,0,0.155236508,0
19399,1,0.28147511,0,0.378012832,1
19400,0,0.012939447,0,0.439034992,0
19401,0,0.840028065,0,0.075490564,0
19402,0,0.043908293,0,0.557161788,0
19403,0,0.881411816,0,0.665797479,0
19404,0,0.025974026,0,0.149328335,0
19405,0,0.019181951,0,0.080183963,0
19406,0,0.126709946,0,0.238213207,0
19407,0,0.233063086,0,0.434570679,0
19408,0,0.223157556,0,0.280559032,0
19409,0,0.673917276,1,1.011871393,0
19410,0,0,0,50,0
19411,0,1.040319979,1,0.482531312,0
19412,0,0.363649651,0,0.887400586,0
19413,0,0.322019738,1,0.335806606,2
19414,0,0.9999999,0,1724,0
19415,0,0.27780934,0,0.823986674,0
19416,0,0.042298987,0,0.122860173,0
19417,0,0.102112631,0,0.201690635,0
19418,0,0.141272094,3,0.250226819,0
19419,0,0.351926023,1,0.861291097,0
19420,0,0.845591461,2,0.501653595,0
19421,0,0.001699943,0,1,0
19422,0,0.061206104,0,105,0
19423,0,0.176523924,1,0.109090909,0
19424,0,0.041207811,0,0.143265248,0
19425,0,0.061324533,0,0.508025815,0
19426,1,0.426763898,0,0.153221058,0
19427,0,0.053643431,0,2.0316403,0
19428,0,0.897422409,1,0.182457592,0
19429,1,0.404286488,1,0.251942548,0
19430,0,0.27448851,0,1906,0
19431,0,0.011612653,0,485,0
19432,0,0.016678593,0,0.683143571,0
19433,0,0.667444419,0,0.362637894,0
19434,0,0.111422481,0,0.284543091,0
19435,0,0,0,0,0
19436,0,0.073985203,0,0.030351723,0
19437,0,0.313289515,0,0.14560753,0
19438,0,0.530984829,0,0.523895221,0
19439,0,0.053811528,0,0.01089891,0
19440,0,0.081220223,0,1176,0
19441,1,0.989023766,2,1317,0
19442,0,1.00479904,0,538,0
19443,1,0.040783687,1,0.016759777,0
19444,0,0.094908758,0,0.013883046,0
19445,0,0.002249972,0,4574,0
19446,0,0.180975079,3,0.599599313,0
19447,0,0.03827647,0,0.162889948,0
19448,0,0.860392632,1,0.446523029,0
19449,0,0.355851838,0,0.534244293,0
19450,0,0.144571086,0,0.474406991,0
19451,0,0,0,0.476304739,0
19452,0,0.218139312,0,0.434601756,0
19453,0,0.031022228,0,0.098545073,0
19454,0,0.9999999,0,0.118303571,0
19455,0,0.059895364,0,0.146370726,0
19456,0,0.23867097,0,0.147054299,0
19457,0,0.306049154,0,0.379734666,0
19458,0,0,0,0,0
19459,0,0.65014209,0,0.204698825,0
19460,0,0.043331728,0,83,0
19461,0,0.305305599,1,0.073185363,0
19462,0,0.073465034,0,0.634474685,0
19463,0,0.366960279,0,0.151461988,0
19464,0,0.059427046,0,0.078285182,0
19465,0,0.017191646,0,0.303799415,0
19466,0,0.302653947,0,0.378543701,0
19467,0,0.9999999,1,1.556977209,1
19468,0,0.088751959,0,0.232087598,0
19469,0,0.125485783,1,0.312306853,0
19470,0,0.066859481,0,0.012335987,0
19471,0,0.595727038,0,0.28422024,0
19472,0,0.9999999,2,433,0
19473,0,0.203901,0,37,0
19474,0,0.225808897,0,3897,0
19475,1,0.020123742,0,1730,0
19476,0,0.90518435,0,0.631827297,0
19477,0,0.705136151,2,0.102189781,1
19478,0,0.004422883,0,9,0
19479,0,0.039135474,0,0.012221423,0
19480,0,0.358018751,0,0.677190121,0
19481,0,0.009349533,0,5,0
19482,0,0.176383726,2,0.034321893,0
19483,0,0,0,0.667946257,0
19484,0,0.755297627,0,0.81984633,0
19485,0,0.832933653,0,0.195012309,0
19486,0,0.40022609,0,0.252106842,0
19487,0,0.9999999,0,2788,0
19488,0,0.535547483,0,0.182181737,0
19489,0,0.05099796,0,0.206734649,0
19490,0,0.00287488,0,0.277460929,0
19491,0,0.610567515,0,0.781292985,0
19492,0,0.054710999,0,19,0
19493,0,0.406537091,0,1.459425718,0
19494,0,0.106801847,0,92,0
19495,0,0.965172471,0,0.764705882,2
19496,0,0.9999999,0,3501,0
19497,0,0,0,296,0
19498,0,0.00477237,0,0.044207867,0
19499,0,0.053071368,0,0.455009998,0
19500,0,0.03742409,0,0.024174053,0
19501,0,0.08828067,0,1919,0
19502,0,0.03533262,0,0.121203008,0
19503,1,0.9999999,0,0.004774694,1
19504,0,0.500051015,0,0.175608131,0
19505,0,0.035426041,0,0.43506678,0
19506,0,0.77912388,0,0.285855589,0
19507,0,1.02997003,5,0.259896042,0
19508,0,0.051719408,0,0.426257374,0
19509,0,0.041308028,0,0.071692831,0
19510,0,0.040379192,0,0.241429971,0
19511,0,0.03186818,0,0.004564225,0
19512,0,0.113617888,0,0.119415686,0
19513,0,0.034586201,0,17,0
19514,0,0,0,1572,0
19515,0,0.029716171,0,0.154894466,0
19516,0,0.031253472,0,0.017965807,0
19517,0,0.99087155,2,0.035990403,2
19518,0,0.269910831,0,0.362441672,0
19519,0,0.3931453,0,1809,0
19520,0,0.059375139,0,0.529094181,0
19521,0,0.009949503,0,0.000673038,0
19522,0,0,0,0.232180451,0
19523,0,0.971670039,2,0.179992631,0
19524,0,0,0,0.047523561,0
19525,0,0.22492046,0,0.128318584,0
19526,0,0.027824898,0,0.158379374,0
19527,0,0,0,0,0
19528,0,0.046805071,0,0.006461141,0
19529,0,0.539267173,0,0.2972628,0
19530,0,0,0,0.110175695,0
19531,0,0.510899564,0,398,0
19532,0,0.157638768,0,0.414202264,0
19533,0,0.016761373,0,927,0
19534,0,0.611993819,0,0.658103769,0
19535,0,0.06389252,0,1.002514669,0
19536,0,0.003476025,0,958,0
19537,0,0.252041402,0,0.366336634,0
19538,0,0.051706056,0,1417,0
19539,0,0.078052656,0,0.278248513,0
19540,0,0.001399645,0,1380,0
19541,0,0.046171262,0,1.043478261,0
19542,0,0.024242503,0,0.365556302,0
19543,0,0.9999999,0,0.197046608,0
19544,0,0.9999999,0,0.540645474,0
19545,0,0.865913409,3,0.190106993,1
19546,0,0.026026968,0,0.184294872,0
19547,0,0.744256629,0,0.521509064,0
19548,0,0.178719541,0,1.221837755,1
19549,0,0.087020042,0,0.209129512,0
19550,6,0.9999999,0,0.204568024,1
19551,0,0,0,0,0
19552,0,1.014394242,1,2080,0
19553,0,0.825454403,0,0.566041329,0
19554,0,0.41181161,0,0.85163835,0
19555,0,0.243999444,0,3024,0
19556,0,0,4,0.100707092,0
19557,0,0.166208448,0,505,0
19558,1,0,0,0,2
19559,0,0.9999999,0,205,0
19560,0,0.537372047,0,0.494950505,0
19561,0,0.199018899,0,0.58322237,0
19562,0,0.004768986,0,0.112142057,0
19563,0,0.9999999,0,0.536974903,0
19564,0,0.040865293,0,0.174213354,0
19565,0,0.063112215,0,0.068418172,0
19566,0,0,0,0.808533917,0
19567,1,0.637450199,0,0.166731745,0
19568,0,0.254776219,0,0.475972002,0
19569,0,0.123269407,1,0.295467585,0
19570,0,0.457205981,0,427,0
19571,0,0.007228961,0,0.011137011,0
19572,0,0.04569887,0,0.25295784,0
19573,0,0.548523682,0,11481,0
19574,0,0.040073277,0,15,0
19575,0,0.066546673,1,2.142857143,0
19576,0,0.9999999,0,0.09646402,0
19577,0,0.395321982,0,4671,0
19578,0,0.003346025,0,2,0
19579,0,0.024780013,0,0.113252064,0
19580,0,0.438389943,0,6667,0
19581,0,0.009235196,0,0.124915749,0
19582,0,0.333483326,0,4784,0
19583,0,0.903219356,1,0.40445587,1
19584,1,0.054573405,1,0.705658868,0
19585,0,0.007774765,0,0.310114981,0
19586,1,0.910299003,3,0.668147737,0
19587,3,1.180995475,2,571,1
19588,0,0.005688826,0,14,0
19589,0,0.023645102,0,0.141586172,0
19590,0,0.622759431,1,0.553560498,0
19591,0,0.048797905,0,0.004611837,0
19592,0,0.25034993,0,0.098150308,0
19593,0,0.032306142,0,0.391663964,0
19594,0,0.150388093,0,3524,0
19595,0,0.173654441,2,0.390200179,0
19596,0,0.023433902,0,51,0
19597,0,0.008027366,0,0.027477102,0
19598,0,0.565546651,0,0.129313025,0
19599,0,0.654104535,0,0.623686055,0
19600,0,0.830475806,0,0.365558912,0
19601,0,0.9999999,0,0.505526051,0
19602,0,1.00614198,3,1.696086595,3
19603,0,0.684782609,0,0.038121596,0
19604,0,0.171365727,0,435,0
19605,0,0.96823654,1,0.712076145,0
19606,1,0,0,0.270173768,0
19607,0,0.127992157,0,1120,0
19608,0,0.311459945,0,0.15403961,0
19609,0,0.708774545,0,0.623062823,0
19610,2,1.824351297,0,0.009639414,4
19611,0,0.640672718,0,1.048993876,0
19612,0,0.699965434,0,0.36185855,0
19613,0,0.22577957,0,0.303523788,0
19614,0,0.359499492,0,0.406381857,0
19615,0,0.402301807,0,0.5339606,0
19616,0,0.057960664,0,0.455287317,0
19617,0,0.000894236,0,2279,0
19618,0,0.830754707,0,2802,0
19619,0,0.169314563,0,0.239456503,0
19620,0,0.398786044,0,0.183609494,0
19621,0,0.187289028,0,2096,0
19622,0,0.735672623,0,0.178442172,0
19623,0,0.040878479,0,973,0
19624,0,0.099314684,0,591,0
19625,0,0.090617166,0,2251,0
19626,0,0.065998731,0,0.336673051,0
19627,0,0.019927958,0,1331,0
19628,0,0.342737759,0,0.378138192,0
19629,0,0.128634035,0,0.260526822,0
19630,1,1.015126958,2,0.523743405,1
19631,0,0.191063847,0,0.258303773,0
19632,0,0.014143949,0,0.004989695,1
19633,0,0.653423105,0,0.192972433,0
19634,98,0.9999999,98,0.008055236,98
19635,1,0.02669393,1,0.658170915,2
19636,0,0.319803014,0,0.334935416,0
19637,0,0.135339376,0,3396,0
19638,0,0.9999999,0,0.025151226,0
19639,0,0.430201798,0,0.225018147,0
19640,0,0.185626399,0,0.133311115,0
19641,0,0.517249216,0,0.140571886,0
19642,0,0.697364435,0,0.931068931,0
19643,0,0.000947269,1,0.189163002,0
19644,0,0.054834055,0,1.429598562,0
19645,0,1.015369006,1,1943,1
19646,0,0.690787701,0,1.839300583,0
19647,0,0.027590711,0,0.064308682,0
19648,0,0,0,0.141471225,0
19649,0,0.055523689,0,0.288972196,0
19650,0,0.159195688,0,0.376591298,0
19651,0,0.018678712,0,0.156512896,0
19652,0,0.9999999,0,0.492115751,0
19653,0,0.767038986,1,0.706718346,0
19654,0,0.9999999,0,1229,0
19655,0,0.189928747,0,0.332159339,0
19656,0,0.034552565,0,1159,0
19657,1,0.525418377,2,0.741338112,1
19658,0,0.585972913,0,0.320841552,0
19659,0,0.654896736,1,160,0
19660,1,0.860840581,4,0.37139368,4
19661,0,0.95120244,0,0.161431065,0
19662,0,0,0,2830,0
19663,0,0.080586022,0,0.010265982,0
19664,0,0.064007383,0,0.203736135,0
19665,0,0.436067266,0,0.514075243,0
19666,0,0.982867809,1,0.185635727,0
19667,0,0.011179611,0,0.04962202,0
19668,0,0.30569961,0,0.389845244,0
19669,1,0.212468344,0,0.111481369,0
19670,3,0.862134993,2,1.011595362,1
19671,0,0.13839308,0,82,0
19672,0,0,0,0.700996678,0
19673,0,0,0,0.211723192,0
19674,0,0.026406264,0,26,0
19675,0,0.000138887,0,0.220694477,0
19676,0,0.009224113,0,0.013317892,0
19677,0,0.291929021,0,0.449002958,0
19678,2,0.9999999,0,0.031945789,1
19679,0,0.045832569,0,0.12786339,0
19680,0,0.791613187,0,1.386879353,0
19681,0,0.039053289,0,0.337732454,0
19682,0,0,0,2956,0
19683,0,0.24708548,0,0.443970117,0
19684,0,0.018866247,0,25,0
19685,0,0.099838003,0,0.169798642,0
19686,0,0.230961506,0,0.106361061,0
19687,0,0.184545353,0,0.509665622,0
19688,0,0.10963846,0,0.302785051,0
19689,0,0.9999999,0,2.453183521,0
19690,0,0.04631939,1,503,0
19691,0,0.245287301,1,0.595488137,0
19692,0,0.108262452,0,0.167637984,0
19693,0,0.089080786,0,0.106460703,0
19694,0,0.000422011,0,0,0
19695,0,0.412369225,0,0.359104239,0
19696,3,0.774225774,3,0.80062098,3
19697,0,0.476228237,1,0.54584131,0
19698,0,0.39405608,1,0.670424804,0
19699,0,0.01475293,0,0.012707182,0
19700,0,0.323398106,1,0.180527696,0
19701,1,0.362142804,2,0.483018417,0
19702,0,0,0,0.231008441,0
19703,0,0.851866966,2,0.110370441,0
19704,0,0.04128424,0,818,0
19705,1,0.715405135,0,0.168732507,1
19706,0,0.975248441,0,0.163391557,0
19707,0,0.025693165,0,0.230708592,0
19708,0,0.328734253,0,0.444547306,0
19709,0,0.091588374,0,0.004761451,0
19710,0,0.017041439,0,0.660950662,0
19711,0,1.074770092,0,2602,0
19712,0,0.052316162,0,1443,0
19713,0,0.161183882,0,0.009894867,0
19714,0,0.9999999,0,1842,0
19715,0,0.899055292,0,0.149741139,0
19716,0,0.9999999,0,0.005226085,0
19717,0,0.232994127,0,0.130901685,0
19718,0,0.786250119,0,0.697110904,0
19719,0,0.023798413,0,0.021798365,0
19720,0,0.210411966,0,0.953139644,0
19721,1,0.632640914,5,0.403823178,0
19722,0,0.9999999,1,526,0
19723,0,0.054348641,0,0.024065161,0
19724,0,0.9999999,0,0.330889703,0
19725,0,0.015582035,0,5,0
19726,0,0.00605649,0,1613,0
19727,0,0.013489408,0,0.006832157,0
19728,0,0.319254982,0,0.283449453,0
19729,0,0.9999999,0,0.069489894,0
19730,1,0.269049456,0,1122,0
19731,0,0.037998146,0,682,0
19732,0,0.199880215,0,0.64150293,0
19733,0,0.892419154,0,0.565477237,0
19734,0,0.980207546,1,0.340663735,0
19735,0,0.022723989,0,0.008418837,0
19736,0,0.274126503,0,0.056067438,1
19737,0,0.979120835,2,0.137193475,0
19738,0,0.035426884,0,0.395200873,0
19739,0,0.049315749,0,0.210838273,0
19740,0,0.067785763,0,0.041702128,0
19741,1,0.111298887,0,0.087235363,0
19742,0,0.192085096,0,0.362802768,0
19743,0,0.057760116,0,0.018663112,0
19744,0,0.398734317,0,0.163667042,0
19745,0,0.310141261,0,0.186080857,0
19746,0,0.451976521,0,0.413117377,0
19747,0,0.234887367,0,0.616633996,0
19748,0,0.230897425,1,0.851803564,0
19749,0,0.009666419,0,0.305269473,0
19750,0,0.017107403,0,9,0
19751,0,0.115766696,0,0.346649107,0
19752,0,0.327822035,1,1.135929944,1
19753,0,0.155857891,0,0.186227323,0
19754,0,0.539715143,0,0.157590108,0
19755,0,0.056953414,0,0.261726858,0
19756,0,0.168611019,1,0.380923815,0
19757,0,0.342444266,0,0.469468307,0
19758,0,0.061991734,0,0.009369144,0
19759,0,0.224411398,0,0.187951512,0
19760,0,0.178782461,0,2880,0
19761,0,0,0,0.378303426,0
19762,0,0.004299785,0,133,0
19763,0,0.245378098,2,1571,0
19764,0,0.039417932,0,48,0
19765,0,0.025185627,0,20,0
19766,0,0.049995,0,0.114877025,0
19767,0,0.117136156,0,0.526078987,0
19768,0,0.11528371,0,1125,0
19769,0,0.799669494,0,1.508126604,0
19770,0,0.215441266,0,0.190800836,0
19771,2,1.111296235,2,0.553899291,1
19772,0,0.004059835,0,0.173152446,0
19773,0,0.067019445,0,0.290665176,0
19774,0,0.323163697,0,2508,0
19775,0,0.013075805,0,0.104216661,0
19776,0,0.003079877,0,2679,0
19777,0,0.808326894,1,1.22106882,0
19778,0,0.482754377,0,0.457909232,0
19779,0,0.901649689,1,1421,0
19780,0,0.25265028,0,0.174519012,0
19781,0,0.1092626,0,2029,0
19782,0,0.268434295,0,0.042509427,0
19783,0,0.039938587,0,0.27735774,0
19784,0,0.556722164,0,0.146991756,0
19785,0,0.000223164,0,0.374541819,0
19786,0,0.055903164,0,0.003999429,0
19787,0,0.033865888,0,0.206362495,0
19788,3,0.350222775,4,0.558555181,0
19789,0,0.055674738,0,0.026315789,0
19790,0,0.943813441,2,0.468424314,1
19791,0,0.425966842,0,3764,0
19792,0,0.018905686,0,0.593703554,0
19793,0,0.139644638,0,0.205117287,0
19794,0,0.888413983,1,0.173925753,1
19795,0,0.115267488,0,0.195707239,0
19796,0,0.019509408,0,0.003332479,0
19797,0,0.053074127,0,0.344765523,0
19798,0,0.133234362,2,0.37605588,1
19799,0,0.572500463,0,0.432730241,0
19800,0,1.219560878,0,0.2826,0
19801,0,0.05337689,0,0.182626215,0
19802,0,0.922143237,0,0.599412341,0
19803,0,0.085849471,0,0.261273466,0
19804,0,0.785427916,0,0.447988574,0
19805,0,0.599810718,0,0.808708066,0
19806,0,0.657232294,0,2271,1
19807,1,1.155527795,1,687,1
19808,0,0.03679632,0,1654,0
19809,0,0.057152123,0,0.01224094,0
19810,0,0,0,0.057251908,0
19811,0,0.002239821,0,2675,0
19812,0,0.402797595,0,0.332039994,0
19813,0,0.163701504,0,0.633788737,0
19814,0,1.017196561,0,0.028096118,0
19815,0,0.519881668,0,4413,0
19816,0,0.455419143,0,0.345057183,0
19817,0,0.035473158,0,0.004999107,0
19818,0,0,0,0.286580895,0
19819,0,0.014628362,0,0.167247387,0
19820,0,0.157340102,0,0.19460881,0
19821,0,0.777774074,0,0.703074141,1
19822,0,0.880013332,0,0.138469039,0
19823,1,0,2,0.262521589,0
19824,0,0.201304259,0,0.108561089,0
19825,0,0.121240528,0,1628,0
19826,0,0,0,0,0
19827,0,0.000353982,0,26,0
19828,0,0.9999999,0,0.219904648,0
19829,0,0.696920942,0,0.170435302,0
19830,0,0,0,0.434260957,0
19831,0,0.96943985,3,3628,1
19832,0,0.734934381,0,0.157838758,0
19833,2,0.99240076,2,0.424242424,2
19834,0,0.015065997,0,0.890275167,0
19835,0,0.053789394,0,0.614616871,0
19836,0,0.723431804,0,0.39847177,0
19837,0,0.277402216,0,0.058645166,0
19838,2,0.9999999,0,0.175444716,0
19839,0,0.01019932,0,0.276704419,0
19840,0,0.18597183,0,0.120678948,0
19841,0,0,2,3090,1
19842,0,0,0,2806,0
19843,0,0.997500625,3,0.359554245,0
19844,0,0.320648246,0,3061,0
19845,2,0.9999999,0,0.042898792,0
19846,0,0.149700599,0,0.214932833,0
19847,0,0.908099614,4,0.7880731,0
19848,0,0.000895456,0,0.079984003,0
19849,0,0.251934961,0,1.027813994,0
19850,0,0.101515428,0,0.412517497,0
19851,0,0,0,0.003731343,0
19852,0,0.039589884,0,98,0
19853,0,0,0,0.578420467,0
19854,1,0.521135349,2,3879,0
19855,0,0.35497683,0,0.503332445,0
19856,1,0.504885435,1,0.247220917,2
19857,0,0.001449928,0,0.136262337,0
19858,0,0.043591532,0,1033,0
19859,0,0.9999999,1,1745,0
19860,0,0.140311804,0,92,0
19861,0,0.09044407,0,0.34239838,0
19862,0,0.10272896,0,2.174129353,0
19863,0,0.9999999,0,0,0
19864,0,0.003831418,0,4,0
19865,0,0.291806509,0,3102,0
19866,0,0,0,0.102852384,0
19867,0,0.030053803,0,0.416793358,0
19868,0,0.115144036,0,0.457506071,0
19869,0,0.180585296,0,7,0
19870,2,0.9999999,0,0.096301233,0
19871,0,0.143022552,0,2422,0
19872,0,0.033233339,0,2140,0
19873,0,0.9999999,0,533,0
19874,0,0.313227352,0,747,0
19875,0,0.035795188,0,0.371869346,0
19876,0,0.846388267,0,0.194333599,0
19877,0,0.232280645,0,0.581693221,0
19878,0,0.017841636,0,0.261012492,0
19879,0,0.123971107,0,0.178700658,0
19880,0,0.122971819,0,0.430071241,0
19881,0,0.9999999,0,0.713043478,0
19882,0,0.992728595,0,802,0
19883,0,0.007645218,0,0.169547208,1
19884,0,0.866994033,0,0.507719382,0
19885,0,0.048567777,0,0.00241093,0
19886,0,1.048790242,3,0.439531285,1
19887,0,0.012970687,0,6,0
19888,0,0.612093643,1,670,0
19889,0,0.919333656,0,0.788955545,0
19890,0,0.028713493,0,0.134108236,0
19891,0,0.99340066,0,0.120646559,0
19892,0,0.001369825,0,1519,0
19893,0,0.364290203,1,2686,0
19894,1,0.9999999,0,0.362674726,0
19895,0,0.332611231,0,0.267748028,0
19896,0,0.040857,0,0.40508596,0
19897,0,0.116943328,0,3380,0
19898,0,0,0,0.070332024,0
19899,0,0.315745945,1,4330,0
19900,0,0.016033621,0,0.03645593,0
19901,0,0.422082156,0,0.130217446,0
19902,0,0.094531802,0,1976,0
19903,0,0.985720944,0,0.745093902,2
19904,0,0.032945929,0,0.008283348,0
19905,0,0.013835875,0,1290,0
19906,0,0.138849419,0,0.123334766,0
19907,0,0.271735938,0,0.326763782,0
19908,0,0.012517791,0,1588,0
19909,0,0.744553462,0,0.326996667,0
19910,0,0.011098402,0,0.309309309,0
19911,0,0.086583388,0,0.101042331,0
19912,0,0.012843349,0,445,0
19913,0,0.784971023,0,0.300924253,0
19914,0,0.049593392,1,0.250866251,0
19915,0,0.125352604,1,0.518627657,0
19916,1,1.03654485,0,0.176986146,0
19917,0,0.025321424,0,0.522717247,0
19918,0,0.214178352,0,0.398981324,0
19919,2,1.113735783,1,0.17434973,3
19920,0,0.991008991,1,250,1
19921,1,0.108380759,0,0.267676046,0
19922,0,0,0,0.701291807,0
19923,0,0.01324595,0,0.005759539,0
19924,0,0,0,0.443611371,0
19925,0,0.135921602,0,0.370530358,0
19926,0,0.021444983,0,0.613986973,0
19927,0,0.468206417,1,0.254033893,0
19928,0,0.028295097,1,0.41098027,0
19929,0,0.940788807,1,0.625422824,0
19930,0,0.089103656,0,0.357630273,0
19931,0,0.003636253,0,3,0
19932,0,0.001357046,0,0.578333905,0
19933,0,0.9999999,0,0.019433648,0
19934,0,0.099544364,0,0.548956189,0
19935,0,0.306655246,0,0.169334784,0
19936,0,0.891015569,1,1.621285418,0
19937,0,0.17994216,1,0.216015279,0
19938,0,0.71069422,0,0.155645369,0
19939,0,0.431769936,0,0.715641261,0
19940,0,0.013226213,0,736,0
19941,0,0,0,0.465865647,0
19942,0,0.345930814,0,0.122250785,0
19943,0,0.661719373,0,0.718877223,0
19944,0,0,0,0.560577992,0
19945,0,0.058941059,0,1,0
19946,0,0.232830687,0,0.55919432,0
19947,0,0.061400887,0,0.691519565,0
19948,0,0,0,0.330533893,0
19949,0,0.303085709,0,0.51048951,0
19950,0,0.526742218,0,0.214979043,0
19951,0,0.01139943,0,2617,0
19952,1,0.399008603,2,0.27266565,1
19953,0,0.016695362,0,0.603403816,0
19954,0,0.000547236,0,0,0
19955,0,0.679778976,0,1.536859642,0
